ordem,url,download_http,bytes,titulo,nota,cloudflare_marker,html,json,pdf,erro
42,https://saltodoceu.mt.gov.br/ouvidoria/formulario-on-line,403,14,,3.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_saltodoceu.mt.gov.br_042.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_saltodoceu.mt.gov.br_042.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_saltodoceu.mt.gov.br_042.pdf,
43,https://www.aguaboa.mt.gov.br/servicos/ouvidoria,200,132083,Ouvidoria | Prefeitura Municipal de Água Boa - MT,6.6,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.aguaboa.mt.gov.br_043.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.aguaboa.mt.gov.br_043.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.aguaboa.mt.gov.br_043.pdf,
44,https://www.boaesperancadonorte.mt.gov.br/ouvidoria/nova/17/denuncia,200,54789,Ouvidoria,5.5,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.boaesperancadonorte.mt.gov.br_044.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.boaesperancadonorte.mt.gov.br_044.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.boaesperancadonorte.mt.gov.br_044.pdf,
45,https://www.cotriguacu.mt.gov.br/portal/carta-servicos/34/,200,212640,Prefeitura Municipal de Cotriguaçu - Carta de Serviços,7.8,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.cotriguacu.mt.gov.br_045.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.cotriguacu.mt.gov.br_045.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.cotriguacu.mt.gov.br_045.pdf,
46,https://www.denise.mt.gov.br/ouvidoria/manifestacao,200,47099,Ouvidoria | Manifestações | Prefeitura Municipal de Denise,4.8,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.denise.mt.gov.br_046.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.denise.mt.gov.br_046.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.denise.mt.gov.br_046.pdf,
47,https://www.juruena.mt.gov.br/portal/ouvidoria/cadastro/1,200,227530,Prefeitura Municipal,8.1,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.juruena.mt.gov.br_047.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.juruena.mt.gov.br_047.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.juruena.mt.gov.br_047.pdf,
50,https://www.riobranco.mt.gov.br/ouvidoria/formulario-on-line,403,14,,3.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.riobranco.mt.gov.br_050.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.riobranco.mt.gov.br_050.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.riobranco.mt.gov.br_050.pdf,
51,https://www.valedesaodomingos.mt.gov.br/ouvidoria/formulario-on-line,403,14,,3.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.valedesaodomingos.mt.gov.br_051.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.valedesaodomingos.mt.gov.br_051.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.valedesaodomingos.mt.gov.br_051.pdf,
48,https://www.pocone.mt.gov.br/portal/ouvidoria/cadastro/1,200,151122,Prefeitura de Poconé - MT,8.6,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.pocone.mt.gov.br_048.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.pocone.mt.gov.br_048.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.pocone.mt.gov.br_048.pdf,
49,https://www.ribeiraozinho.mt.gov.br/portal/ouvidoria/cadastro/1,200,165401,Prefeitura Municipal de Ribeirãozinho - MT,8.6,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/download_www.ribeiraozinho.mt.gov.br_049.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.ribeiraozinho.mt.gov.br_049.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-21/20-11-10/accessmonitor_www.ribeiraozinho.mt.gov.br_049.pdf,
