ordem,url,download_http,bytes,titulo,nota,cloudflare_marker,html,json,pdf,erro
46,https://www.feliznatal.mt.gov.br/home,200,4701,Prefeitura de Feliz Natal,4.6,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.feliznatal.mt.gov.br_046.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.feliznatal.mt.gov.br_046.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.feliznatal.mt.gov.br_046.pdf,
50,https://www.jaciara.mt.gov.br/,200,117198,Governo de Jaciara - Poder Executivo,7.2,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.jaciara.mt.gov.br_050.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.jaciara.mt.gov.br_050.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.jaciara.mt.gov.br_050.pdf,
51,https://www.juruena.mt.leg.br/,200,45460,Camara Municipal de Juruena,6.9,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.juruena.mt.leg.br_051.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.juruena.mt.leg.br_051.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.juruena.mt.leg.br_051.pdf,
49,https://www.ipirangadonorte.mt.gov.br,200,126957,Página Inicial - Prefeitura Municipal de Ipiranga do Norte,7.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.ipirangadonorte.mt.gov.br_049.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.ipirangadonorte.mt.gov.br_049.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.ipirangadonorte.mt.gov.br_049.pdf,
45,https://www.defensoria.mt.def.br/dpmt/portal/,200,495450,DPEMT - Home,5.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.defensoria.mt.def.br_045.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.defensoria.mt.def.br_045.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.defensoria.mt.def.br_045.pdf,
52,https://www.juscimeira.mt.gov.br/,200,92487,Prefeitura Municipal de Juscimeira,5.7,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.juscimeira.mt.gov.br_052.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.juscimeira.mt.gov.br_052.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.juscimeira.mt.gov.br_052.pdf,
53,https://www.lucasdorioverde.mt.gov.br/site/,200,75178,Prefeitura de Lucas do Rio Verde,5.3,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.lucasdorioverde.mt.gov.br_053.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.lucasdorioverde.mt.gov.br_053.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.lucasdorioverde.mt.gov.br_053.pdf,
56,https://www.mti.mt.gov.br/,200,128695,MTI,9.3,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.mti.mt.gov.br_056.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.mti.mt.gov.br_056.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.mti.mt.gov.br_056.pdf,
47,https://www.generalcarneiro.mt.gov.br/,,,,,,,,,Não foi possível baixar HTML: timed out
48,https://www.indiavai.mt.gov.br/,,,,,,,,,Não foi possível baixar HTML: timed out
58,https://www.novacanaadonorte.mt.gov.br/home,200,6141,Prefeitura Municipal de Nova Canaã do Norte,4.3,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.novacanaadonorte.mt.gov.br_058.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novacanaadonorte.mt.gov.br_058.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novacanaadonorte.mt.gov.br_058.pdf,
60,https://www.novaubirata.mt.gov.br/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:12:33.168Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
61,https://www.novaubirata.mt.leg.br/#/home,200,42659,Câmara de Vereadores de Nova Ubiratã,6.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.novaubirata.mt.leg.br_061.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novaubirata.mt.leg.br_061.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novaubirata.mt.leg.br_061.pdf,
62,https://www.novohorizontedonorte.mt.gov.br/transparencia,200,3431,Prefeitura de Novo Horizonte do Norte,4.6,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.novohorizontedonorte.mt.gov.br_062.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novohorizontedonorte.mt.gov.br_062.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novohorizontedonorte.mt.gov.br_062.pdf,
54,https://www.luciara.mt.gov.br/,,,,,,,,,Não foi possível baixar HTML: timed out
55,https://www.luciara.mt.leg.br/,,,,,,,,,Não foi possível baixar HTML: timed out
63,https://www.novomundo.mt.leg.br/,200,258755,Câmara Municipal de Novo Mundo,6.8,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.novomundo.mt.leg.br_063.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novomundo.mt.leg.br_063.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.novomundo.mt.leg.br_063.pdf,
57,https://www.novabrasilandia.mt.leg.br/,,,,,,,,,Não foi possível baixar HTML: timed out
59,https://www.novalacerda.mt.leg.br/,,,,,,,,,Não foi possível baixar HTML: timed out
64,https://www.planaltodaserra.mt.gov.br,,,,,,,,,Não foi possível baixar HTML: timed out
65,https://www.portoalegredonorte.mt.leg.br/,,,,,,,,,Não foi possível baixar HTML: timed out
70,https://canarana.mt.gov.br/portal/,,,,,,,,,Não foi possível baixar HTML: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1033)
66,https://www.prefeituradepontebranca-mt.com.br/,,,,,,,,,Não foi possível baixar HTML: timed out
71,https://gws-sistemas.com.br/ouvidoria.pm.acorizal/novo-protocolo,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:04.232Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
67,https://www.ribeiraocascalheira.mt.gov.br/,,,,,,,,,Não foi possível baixar HTML: timed out
72,https://gws-sistemas.com.br/ouvidoria.pm.bomjesusdoaraguaia/novo-protocolo,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:11.112Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
73,https://gws-sistemas.com.br/ouvidoria.pm.indiavai/novo-protocolo,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:12.419Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
74,https://gws-sistemas.com.br/ouvidoria.pm.luciara,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:16.078Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
76,https://ouvidoria.cuiaba.mt.gov.br/new,200,476,Ouvidoria Digital — Prefeitura de Cuiabá,5.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_ouvidoria.cuiaba.mt.gov.br_076.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_ouvidoria.cuiaba.mt.gov.br_076.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_ouvidoria.cuiaba.mt.gov.br_076.pdf,
75,https://gws-sistemas.com.br/ouvidoria.pm.ribeiraocascalheira/novo-protocolo,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:22.003Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
77,https://prefeitura-de-planalto-da-serra.webnode.page/ouvidoria/,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:23.585Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
78,https://rondolandia.mt.gov.br/ouvidoria?tipo=1,200,32864,Prefeitura Municipal de Rondolândia,8.3,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_rondolandia.mt.gov.br_078.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_rondolandia.mt.gov.br_078.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_rondolandia.mt.gov.br_078.pdf,
79,https://www.novaubirata.mt.gov.br/ouvidoria,,,,,,,,,"API HTML respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/html"",""timestamp"":""2026-09-22T14:15:35.080Z"",""stack"":""TypeError: Cannot read properties of undefined (reading 'modules')\n    at getElementsMapping (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/mapping.ts:2092:45)\n    at parseEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src"
82,https://amaramirassoldoeste.mt.gov.br,,,,,,,,,Não foi possível baixar HTML: [Errno -2] Name or service not known
83,https://camaradevarzeagrande.com.br/,,,,,,,,,Não foi possível baixar HTML: [Errno -2] Name or service not known
81,https://aguaboa.mt.leg.br/,200,140384,Câmara Municipal de Água Boa - MT,7.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_aguaboa.mt.leg.br_081.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_aguaboa.mt.leg.br_081.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_aguaboa.mt.leg.br_081.pdf,
84,https://camaravilarica.mt.gov.br/parlamentar/,200,143927,Parlamentares – Câmara Municipal de Vila Rica,8.3,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_camaravilarica.mt.gov.br_084.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_camaravilarica.mt.gov.br_084.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_camaravilarica.mt.gov.br_084.pdf,
85,https://novo.camponovodoparecis.mt.gov.br/,200,129586,Página Inicial - Prefeitura Municipal de Campo Novo do Parecis - MT,9.2,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_novo.camponovodoparecis.mt.gov.br_085.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novo.camponovodoparecis.mt.gov.br_085.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novo.camponovodoparecis.mt.gov.br_085.pdf,
86,https://www.aguaboa.mt.gov.br/,200,146015,Prefeitura Municipal de Água Boa - MT,6.4,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.aguaboa.mt.gov.br_086.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.aguaboa.mt.gov.br_086.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.aguaboa.mt.gov.br_086.pdf,
88,https://www.camarapontebranca.com.br/,,,,,,,,,Não foi possível baixar HTML: [Errno -2] Name or service not known
89,https://www.camaravilabela.mt.gov.br/,200,143137,Câmara Municipal Vila Bela da Santíssima Trindade,8.3,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.camaravilabela.mt.gov.br_089.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camaravilabela.mt.gov.br_089.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camaravilabela.mt.gov.br_089.pdf,
87,https://www.camaracamposdejulio.mt.gov.br/home,,,,,,,,,Não foi possível baixar HTML: [Errno -3] Temporary failure in name resolution
68,https://www.uniaodosul.mt.leg.br/,,,,,,,,,Não foi possível baixar HTML: timed out
90,https://www.cismasaude.com.br/,200,33971,Página Inicial - Consórcio Intermunicipal de Saúde do Médio Araguaia (CISMA),7.1,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.cismasaude.com.br_090.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cismasaude.com.br_090.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.cismasaude.com.br_090.pdf,
91,https://www.varzeagrande.mt.gov.br/,200,222658,Prefeitura Municipal de Várzea Grande - Página Inicial,7.2,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.varzeagrande.mt.gov.br_091.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.varzeagrande.mt.gov.br_091.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.varzeagrande.mt.gov.br_091.pdf,
94,https://ouvidoria.pm.altoboavista.gws-sistemas.com.br/,,,,,,,,,Não foi possível baixar HTML: [Errno -2] Name or service not known
95,http://www.camarageneralcarneiro.mt.gov.br/,200,126217,Câmara Municipal de General Carneiro – MT – A casa do povo Generalcarneirense,8.3,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.camarageneralcarneiro.mt.gov.br_095.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarageneralcarneiro.mt.gov.br_095.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.camarageneralcarneiro.mt.gov.br_095.pdf,
92,https://www.vilabeladasantissimatrindade.mt.gov.br/,200,106944,Página Inicial - Prefeitura de Vila Bela da Santíssima Trindade - MT,7.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.vilabeladasantissimatrindade.mt.gov.br_092.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.vilabeladasantissimatrindade.mt.gov.br_092.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.vilabeladasantissimatrindade.mt.gov.br_092.pdf,
97,https://domaquino.oxy.elotech.com.br/portaltransparencia/3/,200,2922,Portal Transparência,7.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_domaquino.oxy.elotech.com.br_097.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_domaquino.oxy.elotech.com.br_097.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_domaquino.oxy.elotech.com.br_097.pdf,
93,https://www.vilarica.mt.gov.br/,200,197198,Página Inicial - Prefeitura Municipal de Vila Rica - MT,8.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.vilarica.mt.gov.br_093.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.vilarica.mt.gov.br_093.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.vilarica.mt.gov.br_093.pdf,
99,https://novamutum.mt.leg.br/#/home,200,39833,Câmara de Vereadores de Nova Mutum,6.5,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_novamutum.mt.leg.br_099.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novamutum.mt.leg.br_099.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_novamutum.mt.leg.br_099.pdf,
69,https://araguaiana.mt.gov.br/ouvidoria-identificada,,,,,,,,,Não foi possível baixar HTML: timed out
96,https://cocalinho.mt.leg.br/,200,233496,Câmara Municipal de Cocalinho - MT,8.1,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_cocalinho.mt.leg.br_096.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_cocalinho.mt.leg.br_096.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_cocalinho.mt.leg.br_096.pdf,
101,https://portal.mt.gov.br/,200,1660751,Portal do Governo de Mato Grosso,8.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_portal.mt.gov.br_101.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_portal.mt.gov.br_101.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_portal.mt.gov.br_101.pdf,
102,https://rondolandia.mt.gov.br,200,32612,Prefeitura Municipal de Rondolândia,7.3,True,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_rondolandia.mt.gov.br_102.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_rondolandia.mt.gov.br_102.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_rondolandia.mt.gov.br_102.pdf,
103,https://www.altotaquari.mt.gov.br/,200,371819,Prefeitura Municipal,9.0,False,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/download_www.altotaquari.mt.gov.br_103.html,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altotaquari.mt.gov.br_103.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/teste_html_lote/2026-09-22/10-07-53/accessmonitor_www.altotaquari.mt.gov.br_103.pdf,
