contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro
mt,49,,,https://canarana.mt.gov.br/portal/,https://canarana.mt.gov.br/portal/,,Prefeitura Municipal de Canarana,5.8,35,395,296,53,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_canarana.mt.gov.br_049.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_canarana.mt.gov.br_049.pdf,
mt,50,,,https://www.canarana.mt.leg.br/,https://www.canarana.mt.leg.br/,,Página Inicial — Câmara Municipal,7.1,39,238,56,12,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.canarana.mt.leg.br_050.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.canarana.mt.leg.br_050.pdf,
mt,45,,,https://www.camposdejulio.mt.gov.br/,https://www.camposdejulio.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Campos de Júlio,5.7,39,222,186,117,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camposdejulio.mt.gov.br_045.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camposdejulio.mt.gov.br_045.pdf,
mt,51,,,https://www.carlinda.mt.gov.br/adm/aplicativo.php,https://www.carlinda.mt.gov.br/adm/aplicativo.php,,Página Inicial - Prefeitura de Carlinda Carlinda - MT,7.5,37,551,44,49,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.carlinda.mt.gov.br_051.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.carlinda.mt.gov.br_051.pdf,
mt,53,,,https://www.castanheira.mt.gov.br/,https://www.castanheira.mt.gov.br/,,Prefeitura de Castanheira,7.3,35,402,130,36,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.castanheira.mt.gov.br_053.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.castanheira.mt.gov.br_053.pdf,
mt,39,,,https://www.campinapolis.mt.gov.br/#/home,https://www.campinapolis.mt.gov.br/#/home,,,,,,,,,,Avaliação excedeu 120s.
mt,54,,,https://www.castanheira.mt.leg.br/,https://www.castanheira.mt.leg.br/,,Access denied | www.castanheira.mt.leg.br used Cloudflare to restrict access | www.castanheira.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.castanheira.mt.leg.br_054.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.castanheira.mt.leg.br_054.pdf,
mt,52,,,https://www.camaracarlinda.mt.gov.br/,https://www.camaracarlinda.mt.gov.br/,,· Câmara de Carlinda,6.8,38,207,80,28,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracarlinda.mt.gov.br_052.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracarlinda.mt.gov.br_052.pdf,
mt,55,,,https://www.chapadadosguimaraes.mt.gov.br/,https://www.chapadadosguimaraes.mt.gov.br/,,Página Inicial - Prefeitura Municipal de Chapada dos Guimarães,7.1,46,487,85,76,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.chapadadosguimaraes.mt.gov.br_055.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.chapadadosguimaraes.mt.gov.br_055.pdf,
mt,56,,,https://www.camarachapadadosguimaraes.mt.gov.br,https://www.camarachapadadosguimaraes.mt.gov.br,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhY2hhcGFkYWRvc2d1aW1hcmFlcy5tdC5nb3YuYnI%3D"",""timestamp"":""2026-09-21T21:10:52.035Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Eg"
mt,59,,,https://www.cocalinho.mt.gov.br/,https://www.cocalinho.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY29jYWxpbmhvLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:10:52.288Z"",""stack"":""Error: Unable to launch browser, error message: Failed to launch the browser process! undefined\n[219299:219299:0921/171052.275675:ERROR:chrome/browser/process_singleton_posix.cc:345] Failed to create /tmp/puppeteer_dev_profile-nwYsvA/SingletonLock: No such file or directory (2)\n[219299:219299:0921/1"
mt,58,,,https://www.camaraclaudia.mt.gov.br/,https://www.camaraclaudia.mt.gov.br/,,Página Inicial - Câmara Municipal de Cláudia-MT,7.0,41,331,50,27,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraclaudia.mt.gov.br_058.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraclaudia.mt.gov.br_058.pdf,
mt,61,,,https://colniza.mt.gov.br/#/home,https://colniza.mt.gov.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9jb2xuaXphLm10Lmdvdi5ici8jL2hvbWU%3D"",""timestamp"":""2026-09-21T21:11:24.829Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Ego"
mt,62,,,https://www.colniza.mt.leg.br/,https://www.colniza.mt.leg.br/,,Página Inicial — Câmara Municipal de Colniza,6.9,42,306,112,11,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.colniza.mt.leg.br_062.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.colniza.mt.leg.br_062.pdf,
mt,63,,,https://cisrnm.com.br/#/home,https://cisrnm.com.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9jaXNybm0uY29tLmJyLyMvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:12:32.438Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/"
mt,57,,,https://www.claudia.mt.gov.br/,https://www.claudia.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,64,,,https://www.colider.mt.gov.br/,https://www.colider.mt.gov.br/,,Página Inicial - Prefeitura de Colíder,6.9,46,364,105,64,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.colider.mt.gov.br_064.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.colider.mt.gov.br_064.pdf,
mt,65,,,https://www.camaracolider.mt.gov.br/,https://www.camaracolider.mt.gov.br/,,Página Inicial - Câmara Municipal de Colíder - Mato Grosso,6.3,35,545,45,52,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracolider.mt.gov.br_065.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracolider.mt.gov.br_065.pdf,
mt,60,,,https://cocalinho.mt.leg.br/,https://cocalinho.mt.leg.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,67,,,https://www.comodoro.mt.leg.br/,https://www.comodoro.mt.leg.br/,,Página Inicial — Câmara Municipal de Comodoro,6.9,38,312,201,20,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.comodoro.mt.leg.br_067.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.comodoro.mt.leg.br_067.pdf,
mt,66,,,https://www.comodoro.mt.gov.br/,https://www.comodoro.mt.gov.br/,,Página Inicial - Prefeitura de Comodoro Comodoro - MT,6.7,39,282,67,68,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.comodoro.mt.gov.br_066.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.comodoro.mt.gov.br_066.pdf,
mt,69,,,https://www.confresa.org/,https://www.confresa.org/,,,4.1,9,2,3,0,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.confresa.org_069.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.confresa.org_069.pdf,
mt,68,,,https://portal.cisax-mt.agilicloud.com.br/,https://portal.cisax-mt.agilicloud.com.br/,,ÁGILI Cidade Digital®,4.2,30,82,199,7,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_portal.cisax-mt.agilicloud.com.br_068.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_portal.cisax-mt.agilicloud.com.br_068.pdf,
mt,72,,,https://www.conquistadoeste.mt.leg.br,https://www.conquistadoeste.mt.leg.br,,Página Inicial — Câmara Municipal,6.9,38,250,133,13,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.conquistadoeste.mt.leg.br_072.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.conquistadoeste.mt.leg.br_072.pdf,
mt,70,,,https://www.confresa.mt.leg.br/,https://www.confresa.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY29uZnJlc2EubXQubGVnLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:13:15.290Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E"
mt,73,,,https://www.cotriguacu.mt.gov.br/,https://www.cotriguacu.mt.gov.br/,,Access denied | www.cotriguacu.mt.gov.br used Cloudflare to restrict access | www.cotriguacu.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cotriguacu.mt.gov.br_073.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cotriguacu.mt.gov.br_073.pdf,
mt,74,,,https://www.cotriguacu.mt.leg.br/,https://www.cotriguacu.mt.leg.br/,,Página Inicial — Câmara Municipal de Cotriguaçu,7.2,38,369,51,17,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cotriguacu.mt.leg.br_074.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cotriguacu.mt.leg.br_074.pdf,
mt,76,,,https://www.cisvarc.com.br/,https://www.cisvarc.com.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2lzdmFyYy5jb20uYnIv"",""timestamp"":""2026-09-21T21:13:33.135Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamo"
mt,75,,,https://www.consorciovaledoriocuiaba.com.br,https://www.consorciovaledoriocuiaba.com.br,,Consórcio Vale do Rio Cuiabá – Consórcio Intermunicipal de Desenvolvimento Econômico e Social Vale do Rio Cuiabá,5.8,38,514,250,54,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciovaledoriocuiaba.com.br_075.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciovaledoriocuiaba.com.br_075.pdf,
mt,77,,,https://www.consprev.com.br/,https://www.consprev.com.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY29uc3ByZXYuY29tLmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:14:04.603Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/"
mt,78,,,https://www.defensoria.mt.def.br/dpmt/portal/,https://www.defensoria.mt.def.br/dpmt/portal/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuZGVmZW5zb3JpYS5tdC5kZWYuYnIvZHBtdC9wb3J0YWwv"",""timestamp"":""2026-09-21T21:14:06.490Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/ana"
mt,80,,,https://www.mti.mt.gov.br/,https://www.mti.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubXRpLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:14:27.577Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at runNextTicks (node:internal/process/task_queues:65:5)\n    at listOnTimeout (node:internal/time"
mt,71,,,https://www.conquistadoeste.mt.gov.br/,https://www.conquistadoeste.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,82,,,https://www.desenvolve.mt.gov.br/,https://www.desenvolve.mt.gov.br/,,Desenvolve MT | Desenvolve MT,5.8,38,1086,83,69,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.desenvolve.mt.gov.br_082.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.desenvolve.mt.gov.br_082.pdf,
mt,81,,,https://www.mtpar.mt.gov.br/,https://www.mtpar.mt.gov.br/,,"MTPAR | MT Participações e Projetos S.A | Avenida Dr. Hélio Ribeiro, Nº 525, Edifício Helbor Dual Business - 5º Andar. Cuiabá - Mato Grosso",7.0,47,517,48,8,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mtpar.mt.gov.br_081.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mtpar.mt.gov.br_081.pdf,
mt,83,,,https://mtgas.com.br/,https://mtgas.com.br/,,"MTGÁS Companhia Mato-grossense de Gás – R. Eng. Endereço: Rua Edgar Prado Arze, 297 – Centro Político Administrativo",6.8,39,960,84,14,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_mtgas.com.br_083.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_mtgas.com.br_083.pdf,
mt,79,,,https://www.metamat.mt.gov.br/,https://www.metamat.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,85,,,https://www.cuiaba.mt.gov.br/,https://www.cuiaba.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY3VpYWJhLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:16:18.249Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/ac"
mt,86,,,https://www.tjmt.jus.br/,https://www.tjmt.jus.br/,,Site em manutenção — TJMT,8.4,20,32,3,1,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.tjmt.jus.br_086.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.tjmt.jus.br_086.pdf,
mt,87,,,https://www.al.mt.gov.br/,https://www.al.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuYWwubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:16:49.850Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,89,,,https://www.mpmt.mp.br/,https://www.mpmt.mp.br/,,Ministério Público do Estado de Mato Grosso,5.6,40,100,218,18,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mpmt.mp.br_089.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.mpmt.mp.br_089.pdf,
mt,84,,,https://portal.mt.gov.br/,https://portal.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,91,,,https://www.curvelandia.mt.gov.br/,https://www.curvelandia.mt.gov.br/,,Access denied | www.curvelandia.mt.gov.br used Cloudflare to restrict access | www.curvelandia.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.curvelandia.mt.gov.br_091.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.curvelandia.mt.gov.br_091.pdf,
mt,92,,,https://curvelandia.mt.leg.br/,https://curvelandia.mt.leg.br/,,Access denied | curvelandia.mt.leg.br used Cloudflare to restrict access | curvelandia.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_curvelandia.mt.leg.br_092.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_curvelandia.mt.leg.br_092.pdf,
mt,88,,,https://www.camaracuiaba.mt.gov.br/,https://www.camaracuiaba.mt.gov.br/,,Câmara Municipal de Cuiabá,9.7,36,903,20,122,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracuiaba.mt.gov.br_088.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaracuiaba.mt.gov.br_088.pdf,
mt,94,,,https://www.caceres.mt.leg.br/,https://www.caceres.mt.leg.br/,,Página Inicial — Câmara Municipal de Cáceres,7.5,44,379,45,18,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.caceres.mt.leg.br_094.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.caceres.mt.leg.br_094.pdf,
mt,95,,,https://www.denise.mt.gov.br/,https://www.denise.mt.gov.br/,,Access denied | www.denise.mt.gov.br used Cloudflare to restrict access | www.denise.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.denise.mt.gov.br_095.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.denise.mt.gov.br_095.pdf,
mt,96,,,https://www.denise.mt.leg.br/,https://www.denise.mt.leg.br/,,Câmara Municipal de Denise,5.9,31,94,95,17,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.denise.mt.leg.br_096.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.denise.mt.leg.br_096.pdf,
mt,93,,,https://www.caceres.mt.gov.br/,https://www.caceres.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FjZXJlcy5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:18:29.335Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,97,,,https://www.ciscn.com.br/#/home,https://www.ciscn.com.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2lzY24uY29tLmJyLyMvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:18:56.202Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E"
mt,99,,,https://www.diamantino.mt.leg.br/,https://www.diamantino.mt.leg.br/,,Página Inicial — Câmara Municipal de Diamantino,7.1,40,348,55,22,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.diamantino.mt.leg.br_099.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.diamantino.mt.leg.br_099.pdf,
mt,90,,,https://www.tce.mt.gov.br/,https://www.tce.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
